image,predicted_identity,match_score,label
Kwon_Young-gil_0001_rainy.jpg,Kwon_Young-gil,0.8495,1
Kwon_Young-gil_0001_resized.jpg,Kwon_Young-gil,0.9978,1
Kwon_Young-gil_0001_sunny.jpg,024_frontal,0.6608,0
Larry_Coker_0001_blurred.jpg,Larry_Coker,0.9,1
Larry_Coker_0001_foggy.jpg,098_frontal,0.699,0
Larry_Coker_0001_lowlight.jpg,017_frontal,0.8726,0
Larry_Coker_0001_noisy.jpg,083_frontal,0.6038,0
Larry_Coker_0001_rainy.jpg,Candice_Bergen,0.7384,0
Larry_Coker_0001_resized.jpg,Larry_Coker,0.9963,1
Larry_Coker_0001_sunny.jpg,033_frontal,0.5383,0
Larry_Coker_0002_blurred.jpg,Larry_Coker,0.7751,1
Larry_Coker_0002_foggy.jpg,Larry_Coker,0.7401,1
Larry_Coker_0002_lowlight.jpg,050_frontal,0.5916,0
Larry_Coker_0002_noisy.jpg,050_frontal,0.5184,0
Larry_Coker_0002_rainy.jpg,Candice_Bergen,0.7744,0
Larry_Coker_0002_resized.jpg,Larry_Coker,0.848,1
Larry_Coker_0002_sunny.jpg,108_frontal,0.6898,0
Larry_Coker_0003_blurred.jpg,Larry_Coker,0.8226,1
Larry_Coker_0003_foggy.jpg,Larry_Coker,0.6914,1
Larry_Coker_0003_lowlight.jpg,070_frontal,0.7648,0
Larry_Coker_0003_noisy.jpg,Larry_Coker,0.7869,1
Larry_Coker_0003_rainy.jpg,Candice_Bergen,0.6358,0
Larry_Coker_0003_resized.jpg,Larry_Coker,0.8127,1
Larry_Coker_0003_sunny.jpg,108_frontal,0.6515,0
Larry_Coker_0004_blurred.jpg,Mario_Lobo_Zagallo,0.7137,0
Larry_Coker_0004_foggy.jpg,David_Hannay,0.7752,0
Larry_Coker_0004_lowlight.jpg,Carl_Levin,0.6794,0
Larry_Coker_0004_noisy.jpg,Mario_Lobo_Zagallo,0.6451,0
Larry_Coker_0004_rainy.jpg,Lord_Hutton,0.6185,0
Larry_Coker_0004_resized.jpg,David_Hannay,0.783,0
Larry_Coker_0004_sunny.jpg,070_frontal,0.659,0
Laura_Flessel_0001_blurred.jpg,Laura_Flessel,0.9362,1
Laura_Flessel_0001_foggy.jpg,Laura_Flessel,0.8922,1
Laura_Flessel_0001_lowlight.jpg,Laura_Flessel,0.7036,1
Laura_Flessel_0001_noisy.jpg,Laura_Flessel,0.8183,1
Laura_Flessel_0001_rainy.jpg,Laura_Flessel,0.6365,0
Laura_Flessel_0001_resized.jpg,Laura_Flessel,0.9975,1
Laura_Flessel_0001_sunny.jpg,033_frontal,0.6933,0
Laurie_Hobbs_0001_blurred.jpg,Laurie_Hobbs,0.6913,1
Laurie_Hobbs_0001_foggy.jpg,061_frontal,0.6796,0
Laurie_Hobbs_0001_lowlight.jpg,046_frontal,0.7693,0
Laurie_Hobbs_0001_noisy.jpg,Franz_Gsell,0.5196,0
Laurie_Hobbs_0001_rainy.jpg,Candice_Bergen,0.7119,0
Laurie_Hobbs_0001_resized.jpg,Laurie_Hobbs,0.9971,1
Laurie_Hobbs_0001_sunny.jpg,083_frontal,0.6436,0
Leandrinho_Barbosa_0001_blurred.jpg,Leandrinho_Barbosa,0.9047,1
Leandrinho_Barbosa_0001_foggy.jpg,Leandrinho_Barbosa,0.5681,0
Leandrinho_Barbosa_0001_lowlight.jpg,Leandrinho_Barbosa,0.664,1
Leandrinho_Barbosa_0001_noisy.jpg,Chris_Dodd,0.4443,0
Leandrinho_Barbosa_0001_rainy.jpg,Chris_Dodd,0.4975,0
Leandrinho_Barbosa_0001_resized.jpg,Leandrinho_Barbosa,0.9966,1
Leandrinho_Barbosa_0001_sunny.jpg,052_frontal,0.6395,0
Lea_Fastow_0001_blurred.jpg,Lea_Fastow,0.8807,1
Lea_Fastow_0001_foggy.jpg,Lea_Fastow,0.8808,1
Lea_Fastow_0001_lowlight.jpg,Lea_Fastow,0.6113,0
Lea_Fastow_0001_noisy.jpg,Lea_Fastow,0.6441,0
Lea_Fastow_0001_rainy.jpg,Lea_Fastow,0.6532,1
Lea_Fastow_0001_resized.jpg,Lea_Fastow,0.9934,1
Lea_Fastow_0001_sunny.jpg,046_frontal,0.7718,0
Lea_Fastow_0002_blurred.jpg,Lea_Fastow,0.8684,1
Lea_Fastow_0002_foggy.jpg,Lea_Fastow,0.702,1
Lea_Fastow_0002_lowlight.jpg,Lea_Fastow,0.8214,1
Lea_Fastow_0002_noisy.jpg,Lea_Fastow,0.8027,1
Lea_Fastow_0002_rainy.jpg,Lea_Fastow,0.5814,0
Lea_Fastow_0002_resized.jpg,Lea_Fastow,0.819,1
Lea_Fastow_0002_sunny.jpg,037_frontal,0.6042,0
Lennart_Johansson_0001_blurred.jpg,Lennart_Johansson,0.9135,1
Lennart_Johansson_0001_foggy.jpg,083_frontal,0.5942,0
Lennart_Johansson_0001_lowlight.jpg,083_frontal,0.8848,0
Lennart_Johansson_0001_noisy.jpg,023_frontal,0.6548,0
Lennart_Johansson_0001_rainy.jpg,Candice_Bergen,0.7202,0
Lennart_Johansson_0001_resized.jpg,Lennart_Johansson,0.9968,1
Lennart_Johansson_0001_sunny.jpg,108_frontal,0.7678,0
Lili_Marinho_0001_blurred.jpg,Lili_Marinho,0.8595,1
Lili_Marinho_0001_foggy.jpg,Lili_Marinho,0.7668,1
Lili_Marinho_0001_lowlight.jpg,083_frontal,0.7795,0
Lili_Marinho_0001_noisy.jpg,050_frontal,0.5883,0
Lili_Marinho_0001_rainy.jpg,Candice_Bergen,0.7505,0
Lili_Marinho_0001_resized.jpg,Lili_Marinho,0.9918,1
Lili_Marinho_0001_sunny.jpg,108_frontal,0.7506,0
Linda_Dano_0001_blurred.jpg,Linda_Dano,0.8376,1
Linda_Dano_0001_foggy.jpg,Linda_Dano,0.8281,1
Linda_Dano_0001_lowlight.jpg,Linda_Dano,0.5635,0
Linda_Dano_0001_noisy.jpg,Linda_Dano,0.8185,1
Linda_Dano_0001_rainy.jpg,Linda_Dano,0.6882,1
Linda_Dano_0001_resized.jpg,Linda_Dano,0.9888,1
Linda_Dano_0001_sunny.jpg,108_frontal,0.8333,0
Lionel_Chalmers_0001_blurred.jpg,Lionel_Chalmers,0.8795,1
Lionel_Chalmers_0001_foggy.jpg,Lionel_Chalmers,0.4909,0
Lionel_Chalmers_0001_lowlight.jpg,Roy_Blunt,0.5305,0
Lionel_Chalmers_0001_noisy.jpg,Lionel_Chalmers,0.7522,1
Lionel_Chalmers_0001_rainy.jpg,Lionel_Chalmers,0.4647,0
Lionel_Chalmers_0001_resized.jpg,Lionel_Chalmers,0.9966,1
Lionel_Chalmers_0001_sunny.jpg,083_frontal,0.6654,0
Lionel_Richie_0001_blurred.jpg,Lionel_Richie,0.8571,1
Lionel_Richie_0001_foggy.jpg,Lionel_Richie,0.6736,1
Lionel_Richie_0001_lowlight.jpg,Lionel_Richie,0.569,0
Lionel_Richie_0001_noisy.jpg,Lionel_Richie,0.8413,1
Lionel_Richie_0001_rainy.jpg,Lionel_Richie,0.5991,0
Lionel_Richie_0001_resized.jpg,Lionel_Richie,0.9928,1
Lionel_Richie_0001_sunny.jpg,017_frontal,0.7888,0
Lionel_Richie_0002_blurred.jpg,Lionel_Richie,0.4751,0
Lionel_Richie_0002_foggy.jpg,Lionel_Richie,0.4556,0
Lionel_Richie_0002_lowlight.jpg,083_frontal,0.6945,0
Lionel_Richie_0002_noisy.jpg,Lionel_Richie,0.6368,0
Lionel_Richie_0002_rainy.jpg,Lionel_Richie,0.4711,0
Lionel_Richie_0002_resized.jpg,Lionel_Richie,0.5835,0
Lionel_Richie_0002_sunny.jpg,070_frontal,0.8165,0
Lord_Hutton_0001_blurred.jpg,Lord_Hutton,0.8544,1
Lord_Hutton_0001_foggy.jpg,Lord_Hutton,0.8935,1
Lord_Hutton_0001_lowlight.jpg,Lord_Hutton,0.5791,0
Lord_Hutton_0001_noisy.jpg,Lord_Hutton,0.8137,1
Lord_Hutton_0001_rainy.jpg,Lord_Hutton,0.711,1
Lord_Hutton_0001_resized.jpg,Lord_Hutton,0.9887,1
Lord_Hutton_0001_sunny.jpg,108_frontal,0.6175,0
Lord_Hutton_0002_blurred.jpg,Larry_Coker,0.6443,0
Lord_Hutton_0002_foggy.jpg,Lord_Hutton,0.6895,1
Lord_Hutton_0002_lowlight.jpg,070_frontal,0.7957,0
Lord_Hutton_0002_noisy.jpg,Lord_Hutton,0.5969,0
Lord_Hutton_0002_rainy.jpg,Candice_Bergen,0.6862,0
Lord_Hutton_0002_resized.jpg,Lord_Hutton,0.737,1
Lord_Hutton_0002_sunny.jpg,033_frontal,0.5229,0
Luther_Htu_0001_blurred.jpg,Luther_Htu,0.905,1
Luther_Htu_0001_foggy.jpg,Luther_Htu,0.8496,1
Luther_Htu_0001_lowlight.jpg,017_frontal,0.7596,0
Luther_Htu_0001_noisy.jpg,Luther_Htu,0.6968,1
Luther_Htu_0001_rainy.jpg,Candice_Bergen,0.7134,0
Luther_Htu_0001_resized.jpg,Luther_Htu,0.9946,1
Luther_Htu_0001_sunny.jpg,061_frontal,0.6641,0
Lutz_Freitag_0001_blurred.jpg,Lutz_Freitag,0.8452,1
Lutz_Freitag_0001_foggy.jpg,Peter_Mullan,0.5591,0
Lutz_Freitag_0001_lowlight.jpg,070_frontal,0.7085,0
Lutz_Freitag_0001_noisy.jpg,050_frontal,0.6189,0
Lutz_Freitag_0001_rainy.jpg,Candice_Bergen,0.7741,0
Lutz_Freitag_0001_resized.jpg,Lutz_Freitag,0.9762,1
Lutz_Freitag_0001_sunny.jpg,017_frontal,0.756,0
Malak_Habbak_0001_blurred.jpg,Malak_Habbak,0.9505,1
Malak_Habbak_0001_foggy.jpg,Malak_Habbak,0.8704,1
Malak_Habbak_0001_lowlight.jpg,Malak_Habbak,0.7228,1
Malak_Habbak_0001_noisy.jpg,Malak_Habbak,0.8351,1
Malak_Habbak_0001_rainy.jpg,Malak_Habbak,0.5621,0
Malak_Habbak_0001_resized.jpg,Malak_Habbak,0.9975,1
Malak_Habbak_0001_sunny.jpg,037_frontal,0.6551,0
Marc_Anthony_0001_blurred.jpg,050_frontal,0.6679,0
Marc_Anthony_0001_foggy.jpg,Marc_Anthony,0.6295,0
Marc_Anthony_0001_lowlight.jpg,050_frontal,0.7412,0
Marc_Anthony_0001_noisy.jpg,050_frontal,0.6006,0
Marc_Anthony_0001_rainy.jpg,Candice_Bergen,0.8091,0
Marc_Anthony_0001_resized.jpg,Marc_Anthony,0.9745,1
Marc_Anthony_0001_sunny.jpg,033_frontal,0.5681,0
Marc_Leger_0001_blurred.jpg,Marc_Leger,0.8836,1
Marc_Leger_0001_foggy.jpg,Marc_Leger,0.7069,1
Marc_Leger_0001_lowlight.jpg,049_frontal,0.6072,0
Marc_Leger_0001_noisy.jpg,Marc_Leger,0.4916,0
Marc_Leger_0001_rainy.jpg,Lord_Hutton,0.5302,0
Marc_Leger_0001_resized.jpg,Marc_Leger,0.9929,1
Marc_Leger_0001_sunny.jpg,108_frontal,0.6386,0
Mariano_Zabaleta_0001_blurred.jpg,Mariano_Zabaleta,0.9079,1
Mariano_Zabaleta_0001_foggy.jpg,049_frontal,0.7096,0
Mariano_Zabaleta_0001_lowlight.jpg,049_frontal,0.7787,0
Mariano_Zabaleta_0001_noisy.jpg,049_frontal,0.5677,0
Mariano_Zabaleta_0001_rainy.jpg,Candice_Bergen,0.7093,0
Mariano_Zabaleta_0001_resized.jpg,Mariano_Zabaleta,0.9923,1
Mariano_Zabaleta_0001_sunny.jpg,049_frontal,0.6174,0
Maria_Wetterstrand_0001_blurred.jpg,Maria_Wetterstrand,0.8435,1
Maria_Wetterstrand_0001_foggy.jpg,Maria_Wetterstrand,0.8254,1
Maria_Wetterstrand_0001_lowlight.jpg,Maria_Wetterstrand,0.7704,1
Maria_Wetterstrand_0001_noisy.jpg,Maria_Wetterstrand,0.8239,1
Maria_Wetterstrand_0001_rainy.jpg,Maria_Wetterstrand,0.5495,0
Maria_Wetterstrand_0001_resized.jpg,Maria_Wetterstrand,0.9858,1
Maria_Wetterstrand_0001_sunny.jpg,108_frontal,0.7789,0
Mario_Lobo_Zagallo_0001_blurred.jpg,Mario_Lobo_Zagallo,0.9091,1
Mario_Lobo_Zagallo_0001_foggy.jpg,Mario_Lobo_Zagallo,0.7856,1
Mario_Lobo_Zagallo_0001_lowlight.jpg,Mario_Lobo_Zagallo,0.6717,1
Mario_Lobo_Zagallo_0001_noisy.jpg,Mario_Lobo_Zagallo,0.529,0
Mario_Lobo_Zagallo_0001_rainy.jpg,Candice_Bergen,0.5974,0
Mario_Lobo_Zagallo_0001_resized.jpg,Mario_Lobo_Zagallo,0.9926,1
Mario_Lobo_Zagallo_0001_sunny.jpg,108_frontal,0.7135,0
Mark_Broxmeyer_0001_blurred.jpg,Mark_Broxmeyer,0.9123,1
Mark_Broxmeyer_0001_foggy.jpg,Mark_Broxmeyer,0.8377,1
Mark_Broxmeyer_0001_lowlight.jpg,070_frontal,0.8459,0
Mark_Broxmeyer_0001_noisy.jpg,050_frontal,0.6399,0
Mark_Broxmeyer_0001_rainy.jpg,Candice_Bergen,0.704,0
Mark_Broxmeyer_0001_resized.jpg,Mark_Broxmeyer,0.9957,1
Mark_Broxmeyer_0001_sunny.jpg,108_frontal,0.674,0
Mark_Warner_0001_blurred.jpg,Mark_Warner,0.8493,1
Mark_Warner_0001_foggy.jpg,Mark_Warner,0.8124,1
Mark_Warner_0001_lowlight.jpg,070_frontal,0.7272,0
Mark_Warner_0001_noisy.jpg,Mark_Warner,0.5335,0
Mark_Warner_0001_rainy.jpg,Candice_Bergen,0.7409,0
Mark_Warner_0001_resized.jpg,Mark_Warner,0.9947,1
Mark_Warner_0001_sunny.jpg,061_frontal,0.7384,0
Mark_Warner_0002_blurred.jpg,Mark_Warner,0.7172,1
Mark_Warner_0002_foggy.jpg,Mark_Warner,0.7286,1
Mark_Warner_0002_lowlight.jpg,Mark_Warner,0.6763,1
Mark_Warner_0002_noisy.jpg,Mark_Warner,0.6975,1
Mark_Warner_0002_rainy.jpg,Mark_Warner,0.6602,1
Mark_Warner_0002_resized.jpg,Mark_Warner,0.7363,1
Mark_Warner_0002_sunny.jpg,061_frontal,0.5313,0
Martin_Brodeur_0001_blurred.jpg,Martin_Brodeur,0.8418,1
Martin_Brodeur_0001_foggy.jpg,Jessica_Brungo,0.5774,0
Martin_Brodeur_0001_lowlight.jpg,083_frontal,0.785,0
Martin_Brodeur_0001_noisy.jpg,Martin_Brodeur,0.529,0
Martin_Brodeur_0001_rainy.jpg,Dennis_Powell,0.4383,0
Martin_Brodeur_0001_resized.jpg,Martin_Brodeur,0.9925,1
Martin_Brodeur_0001_sunny.jpg,070_frontal,0.7223,0
Martin_Brodeur_0002_blurred.jpg,Pedro_Malan,0.5065,0
Martin_Brodeur_0002_foggy.jpg,Melana_Scantlin,0.4449,0
Martin_Brodeur_0002_lowlight.jpg,Melana_Scantlin,0.4826,0
Martin_Brodeur_0002_noisy.jpg,Kurt_Budke,0.5738,0
Martin_Brodeur_0002_rainy.jpg,Laurie_Hobbs,0.5369,0
Martin_Brodeur_0002_resized.jpg,Martin_Brodeur,0.589,0
Martin_Brodeur_0002_sunny.jpg,033_frontal,0.7101,0
Martin_Luther_King_III_0001_blurred.jpg,Martin_Luther_King_III,0.868,1
Martin_Luther_King_III_0001_foggy.jpg,Martin_Luther_King_III,0.5288,0
Martin_Luther_King_III_0001_lowlight.jpg,083_frontal,0.8323,0
Martin_Luther_King_III_0001_noisy.jpg,Martin_Luther_King_III,0.567,0
Martin_Luther_King_III_0001_rainy.jpg,Candice_Bergen,0.6971,0
Martin_Luther_King_III_0001_resized.jpg,Martin_Luther_King_III,0.9959,1
Martin_Luther_King_III_0001_sunny.jpg,061_frontal,0.6548,0
Mary_Jo_Myers_0001_blurred.jpg,Mary_Jo_Myers,0.8466,1
Mary_Jo_Myers_0001_foggy.jpg,Mary_Jo_Myers,0.7851,1
Mary_Jo_Myers_0001_lowlight.jpg,112_frontal,0.7781,0
Mary_Jo_Myers_0001_noisy.jpg,050_frontal,0.5843,0
Mary_Jo_Myers_0001_rainy.jpg,Candice_Bergen,0.7498,0
Mary_Jo_Myers_0001_resized.jpg,Mary_Jo_Myers,0.9938,1
Mary_Jo_Myers_0001_sunny.jpg,049_frontal,0.6735,0
Matt_Braker_0001_blurred.jpg,Matt_Braker,0.9182,1
Matt_Braker_0001_foggy.jpg,Matt_Braker,0.7994,1
Matt_Braker_0001_lowlight.jpg,050_frontal,0.7417,0
Matt_Braker_0001_noisy.jpg,Peter_Mullan,0.5243,0
Matt_Braker_0001_rainy.jpg,Lord_Hutton,0.6363,0
Matt_Braker_0001_resized.jpg,Matt_Braker,0.9941,1
Matt_Braker_0001_sunny.jpg,017_frontal,0.7638,0
Melana_Scantlin_0001_blurred.jpg,Melana_Scantlin,0.9194,1
Melana_Scantlin_0001_foggy.jpg,Melana_Scantlin,0.8161,1
Melana_Scantlin_0001_lowlight.jpg,Melana_Scantlin,0.7353,1
Melana_Scantlin_0001_noisy.jpg,Melana_Scantlin,0.7463,1
Melana_Scantlin_0001_rainy.jpg,Melana_Scantlin,0.7986,1
Melana_Scantlin_0001_resized.jpg,Melana_Scantlin,0.994,1
Melana_Scantlin_0001_sunny.jpg,049_frontal,0.5986,0
Melissa_Manchester_0001_blurred.jpg,049_frontal,0.7071,0
Melissa_Manchester_0001_foggy.jpg,Melissa_Manchester,0.6822,1
Melissa_Manchester_0001_lowlight.jpg,017_frontal,0.8208,0
Melissa_Manchester_0001_noisy.jpg,049_frontal,0.5966,0
Melissa_Manchester_0001_rainy.jpg,049_frontal,0.7147,0
Melissa_Manchester_0001_resized.jpg,Melissa_Manchester,0.9917,1
Melissa_Manchester_0001_sunny.jpg,049_frontal,0.4736,0
Mia_Mottley_0001_blurred.jpg,Mia_Mottley,0.7576,1
Mia_Mottley_0001_foggy.jpg,Mia_Mottley,0.7627,1
Mia_Mottley_0001_lowlight.jpg,112_frontal,0.7544,0
Mia_Mottley_0001_noisy.jpg,Mia_Mottley,0.7447,1
Mia_Mottley_0001_rainy.jpg,Candice_Bergen,0.7326,0
Mia_Mottley_0001_resized.jpg,Mia_Mottley,0.9787,1
Mia_Mottley_0001_sunny.jpg,112_frontal,0.7372,0
Michael_Kirby_0001_blurred.jpg,Michael_Kirby,0.8836,1
Michael_Kirby_0001_foggy.jpg,034_frontal,0.778,0
Michael_Kirby_0001_lowlight.jpg,018_frontal,0.8125,0
Michael_Kirby_0001_noisy.jpg,078_frontal,0.7335,0
Michael_Kirby_0001_rainy.jpg,052_frontal,0.6454,0
Michael_Kirby_0001_resized.jpg,Michael_Kirby,0.9971,1
Michael_Kirby_0001_sunny.jpg,046_frontal,0.7745,0
Michele_Placido_0001_blurred.jpg,Michele_Placido,0.8941,1
Michele_Placido_0001_foggy.jpg,Michele_Placido,0.7631,1
Michele_Placido_0001_lowlight.jpg,Michele_Placido,0.5557,0
Michele_Placido_0001_noisy.jpg,Michele_Placido,0.7816,1
Michele_Placido_0001_rainy.jpg,Candice_Bergen,0.6112,0
Michele_Placido_0001_resized.jpg,Michele_Placido,0.9948,1
Michele_Placido_0001_sunny.jpg,046_frontal,0.6863,0
Mickey_Gilley_0001_blurred.jpg,Mickey_Gilley,0.887,1
Mickey_Gilley_0001_foggy.jpg,Mickey_Gilley,0.7955,1
Mickey_Gilley_0001_lowlight.jpg,Mickey_Gilley,0.7944,1
Mickey_Gilley_0001_noisy.jpg,Mickey_Gilley,0.6908,1
Mickey_Gilley_0001_rainy.jpg,Mickey_Gilley,0.7605,1
Mickey_Gilley_0001_resized.jpg,Mickey_Gilley,0.9916,1
Mickey_Gilley_0001_sunny.jpg,017_frontal,0.6483,0
Miguel_Jimenez_0001_blurred.jpg,Miguel_Jimenez,0.8976,1
Miguel_Jimenez_0001_foggy.jpg,Miguel_Jimenez,0.8878,1
Miguel_Jimenez_0001_lowlight.jpg,Miguel_Jimenez,0.792,1
Miguel_Jimenez_0001_noisy.jpg,Miguel_Jimenez,0.8713,1
Miguel_Jimenez_0001_rainy.jpg,Miguel_Jimenez,0.7998,1
Miguel_Jimenez_0001_resized.jpg,Miguel_Jimenez,0.9942,1
Miguel_Jimenez_0001_sunny.jpg,017_frontal,0.7782,0
Mike_Maroth_0001_blurred.jpg,Mike_Maroth,0.7563,1
Mike_Maroth_0001_foggy.jpg,Hung_Wan-ting,0.6731,0
Mike_Maroth_0001_lowlight.jpg,070_frontal,0.5851,0
Mike_Maroth_0001_noisy.jpg,070_frontal,0.5244,0
Mike_Maroth_0001_rainy.jpg,Candice_Bergen,0.6911,0
Mike_Maroth_0001_resized.jpg,Mike_Maroth,0.9942,1
Mike_Maroth_0001_sunny.jpg,083_frontal,0.8291,0
Mike_Sherman_0001_blurred.jpg,Mike_Sherman,0.9097,1
Mike_Sherman_0001_foggy.jpg,Mike_Sherman,0.5259,0
Mike_Sherman_0001_lowlight.jpg,070_frontal,0.6368,0
Mike_Sherman_0001_noisy.jpg,Franz_Gsell,0.574,0
Mike_Sherman_0001_rainy.jpg,Candice_Bergen,0.713,0
Mike_Sherman_0001_resized.jpg,Mike_Sherman,0.9972,1
Mike_Sherman_0001_sunny.jpg,108_frontal,0.6331,0
Milan_Kucan_0001_blurred.jpg,Milan_Kucan,0.8923,1
Milan_Kucan_0001_foggy.jpg,Milan_Kucan,0.8425,1
Milan_Kucan_0001_lowlight.jpg,Milan_Kucan,0.6202,0
Milan_Kucan_0001_noisy.jpg,Milan_Kucan,0.75,1
Milan_Kucan_0001_rainy.jpg,Candice_Bergen,0.6436,0
Milan_Kucan_0001_resized.jpg,Milan_Kucan,0.9947,1
Milan_Kucan_0001_sunny.jpg,017_frontal,0.6422,0
Millicent_Martin_0001_blurred.jpg,Millicent_Martin,0.9237,1
Millicent_Martin_0001_foggy.jpg,Millicent_Martin,0.7577,1
Millicent_Martin_0001_lowlight.jpg,070_frontal,0.8214,0
Millicent_Martin_0001_noisy.jpg,Millicent_Martin,0.6752,1
Millicent_Martin_0001_rainy.jpg,Candice_Bergen,0.8171,0
Millicent_Martin_0001_resized.jpg,Millicent_Martin,0.9963,1
Millicent_Martin_0001_sunny.jpg,Chris_Columbus,0.4444,0
Mitzi_Gaynor_0001_blurred.jpg,Mitzi_Gaynor,0.7349,1
Mitzi_Gaynor_0001_foggy.jpg,108_frontal,0.7057,0
Mitzi_Gaynor_0001_lowlight.jpg,070_frontal,0.8111,0
Mitzi_Gaynor_0001_noisy.jpg,049_frontal,0.4697,0
Mitzi_Gaynor_0001_rainy.jpg,Candice_Bergen,0.7514,0
Mitzi_Gaynor_0001_resized.jpg,Mitzi_Gaynor,0.9846,1
Mitzi_Gaynor_0001_sunny.jpg,108_frontal,0.6255,0
Miyako_Miyazaki_0001_blurred.jpg,Miyako_Miyazaki,0.8872,1
Miyako_Miyazaki_0001_foggy.jpg,Miyako_Miyazaki,0.8919,1
Miyako_Miyazaki_0001_lowlight.jpg,Miyako_Miyazaki,0.8642,1
Miyako_Miyazaki_0001_noisy.jpg,Miyako_Miyazaki,0.7905,1
Miyako_Miyazaki_0001_rainy.jpg,Miyako_Miyazaki,0.8021,1
Miyako_Miyazaki_0001_resized.jpg,Miyako_Miyazaki,0.9942,1
Miyako_Miyazaki_0001_sunny.jpg,049_frontal,0.6659,0
Miyako_Miyazaki_0002_blurred.jpg,Miyako_Miyazaki,0.646,0
Miyako_Miyazaki_0002_foggy.jpg,Miyako_Miyazaki,0.6998,1
Miyako_Miyazaki_0002_lowlight.jpg,Miyako_Miyazaki,0.6755,1
Miyako_Miyazaki_0002_noisy.jpg,Elaine_Chao,0.5832,0
Miyako_Miyazaki_0002_rainy.jpg,Miyako_Miyazaki,0.4823,0
Miyako_Miyazaki_0002_resized.jpg,Miyako_Miyazaki,0.6974,1
Miyako_Miyazaki_0002_sunny.jpg,049_frontal,0.6513,0
Mohammed_Abu_Sharia_0001_blurred.jpg,Mohammed_Abu_Sharia,0.89,1
Mohammed_Abu_Sharia_0001_foggy.jpg,112_frontal,0.8122,0
Mohammed_Abu_Sharia_0001_lowlight.jpg,112_frontal,0.8561,0
Mohammed_Abu_Sharia_0001_noisy.jpg,023_frontal,0.5486,0
Mohammed_Abu_Sharia_0001_rainy.jpg,Candice_Bergen,0.7832,0
Mohammed_Abu_Sharia_0001_resized.jpg,Mohammed_Abu_Sharia,0.9908,1
Mohammed_Abu_Sharia_0001_sunny.jpg,108_frontal,0.6973,0
Monica_Serra_0001_blurred.jpg,Monica_Serra,0.8158,1
Monica_Serra_0001_foggy.jpg,Monica_Serra,0.6274,0
Monica_Serra_0001_lowlight.jpg,017_frontal,0.6269,0
Monica_Serra_0001_noisy.jpg,Monica_Serra,0.6417,0
Monica_Serra_0001_rainy.jpg,Candice_Bergen,0.5822,0
Monica_Serra_0001_resized.jpg,Monica_Serra,0.9929,1
Monica_Serra_0001_sunny.jpg,070_frontal,0.6313,0
Monique_Gagnon-Tremblay_0001_blurred.jpg,Monique_Gagnon-Tremblay,0.8349,1
Monique_Gagnon-Tremblay_0001_foggy.jpg,Monique_Gagnon-Tremblay,0.8871,1
Monique_Gagnon-Tremblay_0001_lowlight.jpg,112_frontal,0.6636,0
Monique_Gagnon-Tremblay_0001_noisy.jpg,Mitzi_Gaynor,0.6992,0
Monique_Gagnon-Tremblay_0001_rainy.jpg,Candice_Bergen,0.6129,0
Monique_Gagnon-Tremblay_0001_resized.jpg,Monique_Gagnon-Tremblay,0.9973,1
Monique_Gagnon-Tremblay_0001_sunny.jpg,033_frontal,0.7621,0
Mukesh_Ambani_0001_blurred.jpg,Mukesh_Ambani,0.9401,1
Mukesh_Ambani_0001_foggy.jpg,Mukesh_Ambani,0.7178,1
Mukesh_Ambani_0001_lowlight.jpg,Mukesh_Ambani,0.7853,1
Mukesh_Ambani_0001_noisy.jpg,Mukesh_Ambani,0.7147,1
Mukesh_Ambani_0001_rainy.jpg,Mukesh_Ambani,0.5557,0
Mukesh_Ambani_0001_resized.jpg,Mukesh_Ambani,0.9964,1
Mukesh_Ambani_0001_sunny.jpg,108_frontal,0.5494,0
Mukesh_Ambani_0002_blurred.jpg,Mukesh_Ambani,0.6304,0
Mukesh_Ambani_0002_foggy.jpg,Mukesh_Ambani,0.5268,0
Mukesh_Ambani_0002_lowlight.jpg,Mukesh_Ambani,0.6317,0
Mukesh_Ambani_0002_noisy.jpg,Mukesh_Ambani,0.6376,0
Mukesh_Ambani_0002_rainy.jpg,Sanjay_Chawla,0.5723,0
Mukesh_Ambani_0002_resized.jpg,Mukesh_Ambani,0.7091,1
Mukesh_Ambani_0002_sunny.jpg,083_frontal,0.8524,0
Mukesh_Ambani_0003_blurred.jpg,Mukesh_Ambani,0.6598,1
Mukesh_Ambani_0003_foggy.jpg,Mukesh_Ambani,0.5996,0
Mukesh_Ambani_0003_lowlight.jpg,Mukesh_Ambani,0.6047,0
Mukesh_Ambani_0003_noisy.jpg,Mukesh_Ambani,0.5601,0
Mukesh_Ambani_0003_rainy.jpg,Mukesh_Ambani,0.6126,0
Mukesh_Ambani_0003_resized.jpg,Mukesh_Ambani,0.6554,1
Mukesh_Ambani_0003_sunny.jpg,108_frontal,0.714,0
Nora_Bendijo_0001_blurred.jpg,Nora_Bendijo,0.9429,1
Nora_Bendijo_0001_foggy.jpg,049_frontal,0.5617,0
Nora_Bendijo_0001_lowlight.jpg,017_frontal,0.7553,0
Nora_Bendijo_0001_noisy.jpg,Nora_Bendijo,0.4145,0
Nora_Bendijo_0001_rainy.jpg,Nora_Bendijo,0.5909,0
Nora_Bendijo_0001_resized.jpg,Nora_Bendijo,0.998,1
Nora_Bendijo_0001_sunny.jpg,108_frontal,0.7257,0
